file_name,file_path,function_name,loop_index,loop_type,start_line,end_line,has_bounds,initialization,condition,increment,estimated_iterations
SolarReflectionManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/SolarReflectionManager.cc,CalcSkySolDiffuseReflFactors,1,for_loop,1178,1182,True,int ITheta = 1;,ITheta <= 2 * AzimAngStepsForSolReflCalc,++ITheta,unknown
SolarReflectionManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/SolarReflectionManager.cc,CalcSkySolDiffuseReflFactors,6,for_loop,1245,1270,True,int ITheta = 1;,ITheta <= 2 * AzimAngStepsForSolReflCalc,++ITheta,unknown
EconomicLifeCycleCost.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/EconomicLifeCycleCost.cc,ExpressAsCashFlows,1,for_loop,1289,1292,True,jMonth = 1,jMonth <= 12,++jMonth,unknown
EconomicLifeCycleCost.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/EconomicLifeCycleCost.cc,ExpressAsCashFlows,6,for_loop,1364,1368,True,iLoop = 1,iLoop <= 10000,++iLoop,unknown
EconomicLifeCycleCost.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/EconomicLifeCycleCost.cc,ExpressAsCashFlows,8,for_loop,1395,1397,True,jMonth = 1,jMonth <= 12,++jMonth,unknown
EconomicLifeCycleCost.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/EconomicLifeCycleCost.cc,ExpressAsCashFlows,13,for_loop,1419,1423,True,jMonth = 1,jMonth <= 12,++jMonth,unknown
EconomicLifeCycleCost.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/EconomicLifeCycleCost.cc,ExpressAsCashFlows,20,for_loop,1454,1459,True,jMonth = 1,jMonth <= 12,++jMonth,unknown
EconomicLifeCycleCost.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/EconomicLifeCycleCost.cc,WriteTabularLifeCycleCostReport,20,for_loop,2335,2337,True,kMonth = 1,kMonth <= 12,++kMonth,unknown
EconomicLifeCycleCost.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/EconomicLifeCycleCost.cc,WriteTabularLifeCycleCostReport,23,for_loop,2342,2344,True,kMonth = 1,kMonth <= 12,++kMonth,unknown
PlantUtilities.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/PlantUtilities.cc,ScanPlantLoopsForObject,1,for_loop,2398,2437,True,LoopSideCtr = 1,LoopSideCtr <= 2,++LoopSideCtr,unknown
PlantUtilities.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/PlantUtilities.cc,ScanPlantLoopsForNodeNum,1,for_loop,2534,2560,True,LoopSideCtr = 1,LoopSideCtr <= 2,++LoopSideCtr,unknown
PlantUtilities.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/PlantUtilities.cc,AnyPlantLoopSidesNeedSim,1,for_loop,2621,2626,True,LoopSideCtr = 1,LoopSideCtr <= 2,++LoopSideCtr,unknown
EcoRoofManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/EcoRoofManager.cc,CalcEcoRoof,0,for_loop,610,635,True,EcoLoop = 1,EcoLoop <= 3,++EcoLoop,unknown
EcoRoofManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/EcoRoofManager.cc,UpdateSoilProps,0,for_loop,781,783,True,index1 = 1,index1 <= 20,++index1,unknown
WindowEquivalentLayer.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WindowEquivalentLayer.cc,CalcEQLWindowUvalue,0,for_loop,526,544,True,I = 1,I <= 10,++I,unknown
WindowEquivalentLayer.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WindowEquivalentLayer.cc,ASHWAT_Thermal,2,for_loop,5168,5373,True,ITRY = 1,ITRY <= 100,++ITRY,unknown
DisplacementVentMgr.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DisplacementVentMgr.cc,CalcUCSDDV,4,for_loop,807,900,True,Ctd = 1,Ctd <= 4,++Ctd,unknown
DisplacementVentMgr.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DisplacementVentMgr.cc,CalcUCSDDV,5,for_loop,923,959,True,Ctd = 1,Ctd <= 3,++Ctd,unknown
StandardRatings.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/StandardRatings.cc,DXCoolingCoilDataCenterStandardRatings,0,for_loop,1541,1561,True,ClassNum = 1,ClassNum <= 4,++ClassNum,unknown
StandardRatings.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/StandardRatings.cc,DXCoolingCoilDataCenterStandardRatings,1,for_loop,1543,1560,True,TestNum = 1,TestNum <= 4,++TestNum,unknown
StandardRatings.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/StandardRatings.cc,ReportDXCoolCoilDataCenterApplication,0,for_loop,2269,2284,True,ClassNum = 1,ClassNum <= 4,++ClassNum,unknown
WindowComplexManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WindowComplexManager.cc,CFSShadeAndBeamInitialization,0,for_loop,826,873,True,int Hour = 1;,Hour <= 24,++Hour,unknown
WindowComplexManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WindowComplexManager.cc,CalcWindowStaticProperties,28,for_loop,2288,2292,True,I = 1,I <= 24,++I,unknown
WindowComplexManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WindowComplexManager.cc,CalcWindowStaticProperties,30,for_loop,2294,2298,True,I = 1,I <= 24,++I,unknown
WindowComplexManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WindowComplexManager.cc,CalcWindowStaticProperties,34,for_loop,2311,2315,True,I = 1,I <= 24,++I,unknown
WindowComplexManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WindowComplexManager.cc,CalcWindowStaticProperties,36,for_loop,2317,2321,True,I = 1,I <= 24,++I,unknown
WindowComplexManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WindowComplexManager.cc,CalcComplexWindowThermal,3,for_loop,3518,3522,True,ICoeff = 1,ICoeff <= 3,++ICoeff,unknown
WindowComplexManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WindowComplexManager.cc,CalcComplexWindowThermal,6,for_loop,3602,3606,True,i = 1,i <= 3,++i,unknown
WindowComplexManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/WindowComplexManager.cc,CalcComplexWindowThermal,9,for_loop,3672,3674,True,k = 1,k <= 2 * nlayer,++k,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteMonthlyTables,4,for_loop,6584,6604,True,lMonth = 1,lMonth <= 12,++lMonth,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteMonthlyTables,5,for_loop,6629,6639,True,lMonth = 1,lMonth <= 12,++lMonth,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteMonthlyTables,6,for_loop,6684,6693,True,lMonth = 1,lMonth <= 12,++lMonth,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteMonthlyTables,7,for_loop,6739,6763,True,lMonth = 1,lMonth <= 12,++lMonth,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteTimeBinTables,3,for_loop,6935,6945,True,kHour = 1,kHour <= 24,++kHour,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteTimeBinTables,5,for_loop,6947,6958,True,kMonth = 1,kMonth <= 12,++kMonth,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteTimeBinTables,8,for_loop,6962,6964,True,kMonth = 1,kMonth <= 12,++kMonth,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteTimeBinTables,9,for_loop,6969,6972,True,kMonth = 1,kMonth <= 12,++kMonth,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteBEPSTable,3,for_loop,7206,7214,True,iResource = 1,iResource <= 5,++iResource,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteBEPSTable,8,for_loop,7247,7252,True,iResource = 1,iResource <= 5,++iResource,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteBEPSTable,9,for_loop,7637,7654,True,iResource = 1,iResource <= 6,++iResource,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteBEPSTable,10,for_loop,7698,7703,True,iResource = 1,iResource <= 6,++iResource,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteBEPSTable,11,for_loop,7699,7701,True,jEndUse = 1,jEndUse <= 14,++jEndUse,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteBEPSTable,12,for_loop,7705,7713,True,iResource = 1,iResource <= 6,++iResource,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteBEPSTable,13,for_loop,7707,7709,True,int jUse = 1;,jUse <= 14,++jUse,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteBEPSTable,14,for_loop,7779,7787,True,iResource = 1,iResource <= 5,++iResource,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteBEPSTable,15,for_loop,7830,7849,True,iResource = 1,iResource <= 6,++iResource,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteBEPSTable,22,for_loop,7922,7940,True,iResource = 1,iResource <= 6,++iResource,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteBEPSTable,25,for_loop,7963,7981,True,iResource = 1,iResource <= 5,++iResource,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteBEPSTable,28,for_loop,7990,7998,True,iResource = 1,iResource <= 6,++iResource,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteBEPSTable,29,for_loop,8000,8004,True,iResource = 1,iResource <= 5,++iResource,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteBEPSTable,30,for_loop,8001,8003,True,jEndUse = 1,jEndUse <= 4,++jEndUse,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteBEPSTable,31,for_loop,8040,8044,True,iResource = 1,iResource <= 6,++iResource,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteBEPSTable,32,for_loop,8041,8043,True,jEndUse = 1,jEndUse <= 4,++jEndUse,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteBEPSTable,33,for_loop,8057,8061,True,iResource = 1,iResource <= 6,++iResource,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteBEPSTable,34,for_loop,8058,8060,True,jEndUse = 1,jEndUse <= 4,++jEndUse,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteSourceEnergyEndUseSummary,1,for_loop,8493,8498,True,iResource = 1,iResource <= 5,++iResource,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteSourceEnergyEndUseSummary,3,for_loop,8505,8522,True,iResource = 1,iResource <= 6,++iResource,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteSourceEnergyEndUseSummary,4,for_loop,8568,8573,True,iResource = 1,iResource <= 5,++iResource,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteSourceEnergyEndUseSummary,5,for_loop,8569,8571,True,jEndUse = 1,jEndUse <= 14,++jEndUse,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteSourceEnergyEndUseSummary,6,for_loop,8607,8612,True,iResource = 1,iResource <= 5,++iResource,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteSourceEnergyEndUseSummary,7,for_loop,8608,8610,True,jEndUse = 1,jEndUse <= 14,++jEndUse,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteSourceEnergyEndUseSummary,8,for_loop,8627,8632,True,iResource = 1,iResource <= 5,++iResource,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteSourceEnergyEndUseSummary,9,for_loop,8628,8630,True,jEndUse = 1,jEndUse <= 14,++jEndUse,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteDemandEndUseSummary,6,for_loop,8871,8887,True,iResource = 1,iResource <= 6,++iResource,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteDemandEndUseSummary,7,for_loop,8968,8974,True,iResource = 1,iResource <= 6,++iResource,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteDemandEndUseSummary,8,for_loop,8969,8971,True,jEndUse = 1,jEndUse <= 14,++jEndUse,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteDemandEndUseSummary,13,for_loop,9083,9096,True,iResource = 1,iResource <= 6,++iResource,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteDemandEndUseSummary,16,for_loop,9106,9123,True,iResource = 1,iResource <= 6,++iResource,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteDemandEndUseSummary,19,for_loop,9133,9151,True,iResource = 1,iResource <= 5,++iResource,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,WriteVeriSumTable,9,for_loop,10175,10189,True,iTotal = 1,iTotal <= 4,++iTotal,unknown
OutputReportTabular.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/OutputReportTabular.cc,OutputCompLoadSummary,0,for_loop,12865,13110,True,int coolHeat = 1;,coolHeat <= 2,++coolHeat,unknown
SystemAvailabilityManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/SystemAvailabilityManager.cc,CalcOptStartSysAvailMgr,0,for_loop,2433,2441,True,I = 1,I <= 24,++I,unknown
SystemAvailabilityManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/SystemAvailabilityManager.cc,CalcOptStartSysAvailMgr,2,for_loop,2444,2452,True,I = 1,I <= 24,++I,unknown
DaylightingDevices.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingDevices.cc,InitDaylightingDevices,2,for_loop,302,343,True,Loop = 1,Loop <= 2,++Loop,unknown
DaylightingDevices.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingDevices.cc,CalcViewFactorToShelf,0,for_loop,1462,1466,True,VWin = 1,VWin <= 4,++VWin,unknown
DaylightingDevices.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingDevices.cc,CalcViewFactorToShelf,1,for_loop,1463,1465,True,VShelf = 1,VShelf <= 4,++VShelf,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,DayltgAveInteriorReflectance,3,for_loop,369,377,True,IT = 1,IT <= 3,++IT,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,CalcDayltgCoefficients,3,for_loop,622,634,True,IHR = 1,IHR <= 24,++IHR,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,CalcDayltgCoefficients,10,for_loop,800,822,True,IHR = 1,IHR <= 24,++IHR,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,CalcDayltgCoeffsRefPoints,4,for_loop,1116,1120,True,IHR = 1,IHR <= 24,++IHR,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,CalcDayltgCoeffsRefPoints,5,for_loop,1148,1151,True,IHR = 1,IHR <= 24,++IHR,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,CalcDayltgCoeffsMapPoints,6,for_loop,1377,1379,True,IHR = 1,IHR <= 24,++IHR,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,CalcDayltgCoeffsMapPoints,7,for_loop,1403,1405,True,IHR = 1,IHR <= 24,++IHR,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,CalcObstrMultiplier,1,for_loop,2961,2965,True,int ITheta = 1;,ITheta <= 2 * AzimSteps,++ITheta,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,CalcObstrMultiplier,3,for_loop,2981,3017,True,int ITheta = 1;,ITheta <= 2 * AzimSteps,++ITheta,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,FigureDayltgCoeffsAtPointsForSunPosition,0,for_loop,3292,3299,True,ISky = 1,ISky <= 4,"++ISky, ++l2, ++l3",unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,FigureDayltgCoeffsAtPointsForSunPosition,1,for_loop,3311,3321,True,ISky = 1,ISky <= 4,"++ISky, ++l3",unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,FigureDayltgCoeffsAtPointsForSunPosition,2,for_loop,3351,3383,True,ISky = 1,ISky <= 4,"++ISky, ++l",unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,FigureDayltgCoeffsAtPointsForSunPosition,13,for_loop,3721,3735,True,ISky = 1,ISky <= 4,++ISky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,FigureRefPointDayltgFactorsToAddIllums,0,for_loop,3802,3867,True,ISky = 1,ISky <= 4,++ISky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,FigureMapPointDayltgFactorsToAddIllums,0,for_loop,3932,3997,True,ISky = 1,ISky <= 4,++ISky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,DayltgExtHorizIllum,4,for_loop,5416,5418,True,ISky = 1,ISky <= 4,++ISky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,DayltgExtHorizIllum,5,for_loop,5422,5424,True,ISky = 1,ISky <= 4,++ISky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,DayltgInteriorIllum,3,for_loop,5911,5991,True,ISky = 1,ISky <= 4,++ISky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,DayltgInteriorIllum,4,for_loop,5998,6001,True,ISky = 1,ISky <= 4,++ISky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,DayltgInteriorIllum,5,for_loop,6009,6024,True,IS = 1,IS <= 2,++IS,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,DayltgInteriorIllum,15,for_loop,6199,6202,True,IS = 1,IS <= 2,++IS,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,DayltgInteriorTDDIllum,1,for_loop,6537,6551,True,ISky = 1,ISky <= 4,++ISky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,DayltgInterReflectedIllum,3,for_loop,7131,7133,True,ISky = 1,ISky <= 4,++ISky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,DayltgInterReflectedIllum,4,for_loop,7150,7154,True,ISky = 1,ISky <= 4,++ISky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,DayltgInterReflectedIllum,6,for_loop,7221,7223,True,ISky = 1,ISky <= 4,++ISky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,DayltgInterReflectedIllum,7,for_loop,7238,7256,True,ISky = 1,ISky <= 4,++ISky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,DayltgInterReflectedIllum,8,for_loop,7266,7272,True,ISky = 1,ISky <= 4,++ISky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,DayltgInterReflectedIllum,10,for_loop,7296,7307,True,ISky = 1,ISky <= 4,++ISky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,DayltgInterReflectedIllum,12,for_loop,7437,7455,True,ISky = 1,ISky <= 4,++ISky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,DayltgInterReflectedIllum,14,for_loop,7467,7479,True,ISky = 1,ISky <= 4,++ISky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,DayltgInterReflectedIllum,15,for_loop,7486,7493,True,ISky = 1,ISky <= 4,++ISky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,ComplexFenestrationLuminances,1,for_loop,7782,7784,True,iSky = 1,iSky <= 4,++iSky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,ComplexFenestrationLuminances,2,for_loop,7788,7790,True,iSky = 1,iSky <= 4,++iSky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,ComplexFenestrationLuminances,3,for_loop,7794,7798,True,iSky = 1,iSky <= 4,++iSky,unknown
DaylightingManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/DaylightingManager.cc,ComplexFenestrationLuminances,5,for_loop,7822,7824,True,iSky = 1,iSky <= 4,++iSky,unknown
